road_width,latitude,longitude,quality,num_bedrooms,num_bathrooms,direction,age,land_area,usage_area,hospital_3km,convenience_store_3km,discount_store_3km,department_store_3km,education_3km,bank_3km,hospital_3km_shortest,convenience_store_3km_shortest,discount_store_3km_shortest,department_store_3km_shortest,education_3km_shortest,bank_3km_shortest,target,index_right
6.0,13.83595,100.35465,ดี,4,1,ทิศตะวันตก,10,23,93,4,7,1,0,5,0,0.566,0.819,1.169,0.0,0.572,0.0,900000,0
6.0,13.892063,100.436495,ดี,4,2,ทิศตะวันออกเฉียงใต้,33,19,114,67,50,7,0,29,20,0.764,0.334,1.494,0.0,0.359,0.825,1300000,0
6.0,13.88224,100.45459,พอใช้,3,1,ทิศเหนือ,28,19,122,59,59,6,0,25,7,0.386,0.274,0.451,0.0,0.4,0.53,1890000,0
4.0,13.883647,100.395187,ดี,4,4,,18,90,196,60,58,14,2,14,29,0.355,0.551,0.732,1.847,1.133,1.216,3700000,0
6.0,13.924,100.406441,ดี,2,1,ทิศตะวันออกเฉียงเหนือ,22,20,123,56,45,9,0,23,19,0.438,0.498,0.477,0.0,0.705,1.217,1600000,0
4.0,13.92866,100.51097,ค่อนข้างแย่,5,1,,22,17,112,72,72,7,0,35,38,0.884,0.247,0.817,0.0,0.299,2.011,1300000,0
6.0,13.908571,100.342532,ดีมาก,5,4,ทิศตะวันตก,18,18,72,7,16,1,0,5,0,1.134,0.14,1.214,0.0,1.103,0.0,1000000,0
4.0,13.80421,100.495998,ดี,4,2,,20,14,116,173,148,9,0,158,75,0.432,0.412,0.843,0.0,0.336,1.226,1330000,0
8.0,13.839435,100.448387,ดีมาก,5,3,ทิศตะวันตกเฉียงใต้,10,21,137,38,55,3,0,34,5,0.283,0.181,1.052,0.0,0.256,1.983,3350000,0
6.0,13.97959,100.339286,แย่,1,4,ทิศตะวันออกเฉียงใต้,27,17,92,8,10,3,0,1,1,0.718,0.678,0.69,0.0,1.637,2.617,1000000,0
4.0,13.96052,100.36145,พอใช้,3,2,,0,51,145,12,14,2,0,3,1,0.211,0.23,0.263,0.0,1.952,1.235,3980000,0
4.0,13.858211,100.498235,พอใช้,3,1,,27,17,125,182,157,10,1,74,76,0.384,0.088,0.628,0.818,0.332,0.585,1650000,0
6.0,13.8816362,100.4168674,แย่,1,1,ทิศตะวันตกเฉียงใต้,33,16,114,84,67,10,2,23,29,0.266,0.339,0.268,0.783,0.493,0.57,1611000,0
4.0,13.87251,100.42056,แย่,5,4,,30,16,96,83,68,10,2,28,31,0.464,0.348,0.708,1.116,0.644,0.497,1644000,0
4.0,13.921814,100.387803,ค่อนข้างแย่,2,2,,21,24,101,38,28,8,0,10,5,1.083,0.632,1.087,0.0,0.672,1.102,1250000,0
4.0,13.958266,100.369717,ดีมาก,3,1,,18,16,117,15,12,2,0,3,1,0.588,0.557,1.069,0.0,1.84,0.635,1300000,0
6.0,13.83554,100.35801,ค่อนข้างแย่,4,3,ทิศเหนือ,19,18,72,4,8,1,0,8,2,0.641,0.686,0.894,0.0,0.642,2.814,750000,0
12.0,13.96694,100.33987,พอใช้,1,2,ทิศตะวันตกเฉียงเหนือ,25,16,90,11,12,2,0,4,0,0.755,0.467,0.879,0.0,1.879,0.0,1280000,0
6.0,13.935423,100.409009,แย่,4,1,ทิศตะวันตกเฉียงเหนือ,28,18,100,39,37,6,0,18,12,0.325,0.133,0.805,0.0,1.313,1.304,1450000,0
4.0,13.80037,100.487,ดี,2,1,,3,32,142,163,135,10,3,157,68,0.266,0.563,0.575,2.701,0.624,1.07,3780000,0
4.0,13.93867,100.36148,ดีมาก,1,4,,19,18,72,14,18,2,0,6,1,0.312,0.19,0.188,0.0,0.251,1.76,800000,0
4.0,13.85222,100.50393,ดี,3,1,,23,17,108,176,159,9,1,74,76,0.404,0.39,0.935,1.66,0.498,0.904,1500000,0
4.0,13.90331,100.42254,ดีมาก,5,2,,27,80,113,81,66,13,0,29,31,0.789,0.63,1.23,0.0,0.371,0.718,3500000,0
4.0,13.85547,100.53012,พอใช้,2,3,,21,15,108,247,169,13,0,122,74,0.271,0.104,0.94,0.0,0.632,0.114,1350000,0
4.0,13.8935,100.43046,ดีมาก,1,3,,22,19,121,94,69,9,2,33,41,0.223,0.225,2.014,2.752,0.134,0.298,1250000,0
5.0,13.98439833,100.3120786,ดี,4,2,ทิศตะวันออกเฉียงใต้,26,16,65,6,8,3,0,4,1,0.507,0.536,0.677,0.0,0.83,0.532,510000,0
3.0,13.867516,100.540048,ดีมาก,3,4,ทิศเหนือ,15,23,143,228,130,14,0,114,63,0.472,0.477,0.987,0.0,0.528,1.038,3900000,0
6.0,13.900247,100.529737,พอใช้,4,4,ทิศใต้,33,18,114,152,126,13,2,69,60,0.205,0.129,0.883,0.394,0.176,0.378,1750000,0
6.0,13.944444327988,100.3689458876,แย่,2,4,,20,16,96,17,18,2,0,5,1,0.771,0.79,0.844,0.0,0.325,0.898,950000,0
4.0,13.805307,100.500061,ค่อนข้างแย่,1,4,,4,19,102,169,149,9,0,163,75,0.306,0.242,1.271,0.0,0.344,0.771,1650000,0
6.0,13.903975,100.365551,ค่อนข้างแย่,2,4,ทิศเหนือ,17,18,116,12,17,2,0,2,0,1.347,0.398,1.394,0.0,1.502,0.0,1290000,0
4.0,13.930217,100.512727,ค่อนข้างแย่,3,3,,12,21,133,70,71,8,0,36,37,0.647,0.46,0.591,0.0,0.556,2.049,1430000,0
4.0,13.93443,100.40493,ดี,1,2,,17,20,146,40,33,6,0,12,11,0.747,0.446,0.528,0.0,0.862,0.866,1650000,0
4.0,13.94537,100.34412,พอใช้,1,2,,15,16,96,12,15,2,0,7,1,0.913,0.903,2.09,0.0,1.465,2.85,700000,0
4.0,13.916807,100.353802,ค่อนข้างแย่,1,3,,15,16,98,10,17,2,0,5,0,0.679,0.178,0.855,0.0,1.426,0.0,1650000,0
6.0,13.92835,100.3493,ดีมาก,3,1,ทิศตะวันออกเฉียงใต้,25,18,72,14,16,2,0,8,0,0.622,0.192,1.93,0.0,0.88,0.0,1300000,0
6.0,13.91495,100.50259,พอใช้,1,2,ทิศตะวันตกเฉียงเหนือ,26,18,72,82,72,6,0,45,27,0.564,0.255,0.703,0.0,0.649,0.588,1302000,0
4.0,13.946081,100.548201,ดี,2,3,,24,17,108,31,49,3,1,26,19,0.271,0.278,1.494,0.902,0.078,0.49,1640000,0
4.0,13.87449,100.37616,ดีมาก,4,2,,6,18,80,7,16,4,0,1,0,0.304,0.615,0.348,0.0,1.302,0.0,900000,0
4.0,13.92419,100.34683,แย่,4,1,,20,18,117,12,17,2,0,8,0,1.154,0.201,1.831,0.0,0.999,0.0,1490000,0
6.0,13.929869,100.391765,ดี,3,3,ทิศตะวันตกเฉียงเหนือ,27,16,120,37,24,8,0,8,5,0.817,0.767,1.369,0.0,0.703,0.805,1100000,0
6.0,13.9333637,100.3463762,ดีมาก,1,3,ทิศตะวันตกเฉียงเหนือ,23,18,60,10,15,2,0,7,0,0.604,0.754,1.902,0.0,1.105,0.0,1100000,0
4.0,13.904516,100.346071,พอใช้,3,1,,18,18,72,6,15,1,0,4,0,0.668,0.661,0.972,0.0,0.605,0.0,580000,0
6.0,13.917353,100.351776,ค่อนข้างแย่,3,4,ทิศใต้,26,18,101,10,16,2,0,4,0,0.738,0.14,0.939,0.0,1.467,0.0,1400000,0
4.0,13.884087,100.370126,พอใช้,5,1,,4,18,110,6,13,3,0,2,0,1.12,0.265,1.578,0.0,1.398,0.0,1180000,0
4.0,13.93416,100.40521,พอใช้,2,4,,15,20,140,41,34,6,0,14,12,0.717,0.482,0.503,0.0,0.89,0.899,1400000,0
4.0,13.92158,100.37007,แย่,3,1,,12,16,66,19,16,3,0,7,1,1.118,0.936,2.185,0.0,1.59,2.955,600000,0
4.0,13.931879,100.511331,แย่,3,3,,31,6,72,65,66,7,0,34,36,0.776,0.412,0.743,0.0,0.551,1.909,900000,0
4.0,13.89442,100.398656,ค่อนข้างแย่,2,2,,27,20,107,69,56,14,2,15,30,0.226,0.314,0.564,2.325,0.551,1.347,1580000,0
4.0,13.924669,100.440679,แย่,4,3,,19,60,170,30,41,3,0,21,19,0.864,0.378,0.58,0.0,0.909,1.59,3700000,0
6.0,13.9455,100.34421,แย่,1,2,ทิศตะวันตกเฉียงเหนือ,21,16,96,12,15,2,0,7,1,0.899,0.89,2.085,0.0,1.477,2.836,1300000,0
6.0,13.93535,100.40512,ค่อนข้างแย่,1,2,ทิศตะวันออกเฉียงเหนือ,22,24,148,38,34,6,0,12,10,0.733,0.353,0.632,0.0,0.898,0.883,1500000,0
6.0,13.944042,100.345942,ค่อนข้างแย่,5,3,ทิศตะวันตกเฉียงเหนือ,7,16,112,12,18,2,0,7,1,0.789,0.768,1.861,0.0,1.642,2.709,1450000,0
6.0,13.91769,100.3949,ดีมาก,2,2,ทิศตะวันตกเฉียงใต้,17,16,106,52,45,11,0,15,10,0.211,0.285,0.233,0.0,1.02,0.243,1300000,0
6.0,13.90257,100.43121,ดี,5,1,ทิศตะวันออกเฉียงใต้,25,17,95,61,59,5,0,31,21,0.519,0.313,1.019,0.0,0.697,0.717,1490000,0
6.0,13.964954,100.443201,ดีมาก,1,2,ทิศตะวันออกเฉียงเหนือ,19,21,84,7,11,2,0,6,0,1.041,1.084,1.694,0.0,1.111,0.0,950000,0
6.0,13.805488,100.357499,พอใช้,4,3,ทิศใต้,25,16,102,12,27,1,0,13,4,0.728,0.628,1.953,0.0,0.661,0.634,1200000,0
6.0,13.92709,100.35125,พอใช้,4,2,ทิศใต้,23,18,91,12,17,2,0,8,0,0.695,0.307,1.881,0.0,0.731,0.0,1520000,0
4.0,13.95946,100.36847,แย่,1,2,,9,32,159,15,14,2,0,3,1,0.586,0.641,0.936,0.0,1.961,0.773,1470000,0
4.0,13.879714,100.444216,ดีมาก,4,1,,22,18,98,72,62,7,0,25,8,0.394,0.296,1.195,0.0,0.232,1.522,1530000,0
4.0,13.81365,100.38605,ดี,1,4,,6,52,126,17,31,5,0,22,15,0.814,0.565,0.72,0.0,1.239,0.695,3668000,0
4.0,13.852535,100.500986,ดีมาก,1,3,,23,18,136,175,158,9,1,71,76,0.421,0.459,0.938,1.502,0.794,0.939,1650000,0
4.0,13.929909,100.349787,ดีมาก,3,4,,18,18,114,12,16,2,0,8,0,0.446,0.37,1.778,0.0,0.803,0.0,1200000,0
6.0,13.971733,100.325927,ค่อนข้างแย่,1,3,ทิศตะวันตกเฉียงเหนือ,16,18,113,7,11,3,0,3,1,0.798,0.92,1.15,0.0,1.668,1.528,1550000,0
6.0,13.94852,100.54491,ค่อนข้างแย่,3,2,ทิศตะวันตกเฉียงใต้,20,18,117,26,47,2,1,25,19,0.122,0.148,1.509,1.337,0.156,0.321,1504000,0
4.0,13.920264,100.397255,ดีมาก,4,3,,16,26,114,53,39,8,0,19,12,0.292,0.441,0.258,0.0,1.328,0.272,1500000,0
6.0,13.937587,100.36039,พอใช้,1,2,ทิศตะวันตกเฉียงใต้,27,18,63,14,18,2,0,6,1,0.391,0.357,0.356,0.0,0.41,1.922,900000,0
6.0,13.932945,100.346972,พอใช้,3,4,ทิศตะวันออกเฉียงใต้,23,18,72,10,15,2,0,7,0,0.542,0.694,1.862,0.0,1.131,0.0,1150000,0
4.0,13.905831,100.3461382,ดี,5,1,,19,18,71,6,15,1,0,5,0,0.722,0.544,0.898,0.0,0.626,0.0,800000,0
4.0,13.961729,100.359356,แย่,5,1,,14,22,137,9,16,3,0,3,1,0.286,0.323,0.335,0.0,1.745,1.49,900000,0
6.0,13.83757,100.35457,แย่,3,3,,14,20,78,4,7,1,0,5,0,0.396,0.701,1.105,0.0,0.403,0.0,860000,0
4.0,13.929745,100.512938,ค่อนข้างแย่,3,3,,18,16,102,72,74,8,0,35,37,0.642,0.468,0.579,0.0,0.539,2.096,1650000,0
6.0,13.810782,100.388607,พอใช้,2,1,ทิศตะวันตกเฉียงเหนือ,4,34,165,21,33,5,0,29,16,0.658,0.443,0.551,0.0,0.905,0.524,3200000,0
4.0,13.964,100.34533,พอใช้,5,2,,17,14,113,12,13,2,0,4,1,0.363,0.541,1.482,0.0,1.693,2.898,780300,0
4.0,13.950789,100.351675,พอใช้,3,3,,14,19,38,14,18,2,0,8,1,0.35,0.401,1.246,0.0,1.801,1.93,450000,0
6.0,13.9602,100.36291,ดีมาก,5,2,ทิศตะวันตกเฉียงใต้,26,23,138,13,14,2,0,3,1,0.311,0.335,0.369,0.0,2.052,1.103,1600000,0
4.0,13.88363,100.37606,แย่,4,3,,2,53,117,9,15,4,0,5,0,0.757,0.459,1.355,0.0,1.749,0.0,3300000,0
8.0,13.945658,100.403378,ดีมาก,3,4,,19,17,109,18,25,4,0,4,4,1.192,0.735,0.93,0.0,1.497,0.966,900000,0
6.0,13.928385,100.348102,ดีมาก,5,4,,26,18,72,12,15,2,0,8,0,0.689,0.175,2.026,0.0,1.006,0.0,950000,0
4.0,13.88398,100.36891,ดีมาก,2,3,,11,18,116,6,11,3,0,2,0,1.209,0.355,1.632,0.0,1.332,0.0,1650000,0
4.0,13.89437,100.39594,พอใช้,2,1,,22,20,112,70,59,14,2,14,27,0.363,0.415,0.358,2.5,0.461,1.478,1300000,0
6.0,13.9406,100.40268,ดี,5,2,ทิศตะวันตกเฉียงใต้,5,21,104,28,30,6,0,5,7,0.702,0.291,1.223,0.0,0.984,0.866,1800000,0
4.0,13.961437,100.358951,ดี,2,1,,0,51,155,9,16,3,0,3,1,0.264,0.308,0.314,0.0,1.762,1.502,3700000,0
4.0,13.93666,100.44139,ดีมาก,4,1,,15,20,126,14,22,2,0,9,4,1.684,0.928,1.858,0.0,0.652,2.643,1650000,0
4.0,13.80465,100.35685,แย่,1,4,,19,16,104,13,28,1,0,13,4,0.831,0.528,1.858,0.0,0.555,0.74,900000,0
6.0,13.923908,100.370144,แย่,2,4,ทิศใต้,24,16,108,19,19,3,0,7,1,0.992,1.017,1.95,0.0,1.514,2.995,1300000,0
6.0,13.98689,100.32211,ดี,2,2,ทิศตะวันออกเฉียงเหนือ,12,24,137,6,8,3,0,4,1,0.676,0.661,0.386,0.0,1.596,1.03,1850000,0
4.0,13.94325,100.39248,ดีมาก,4,2,,22,18,113,21,27,5,0,4,6,0.564,0.581,1.981,0.0,1.168,1.009,1650000,0
4.0,13.94903,100.35275,ดี,4,3,,16,16,112,14,18,2,0,7,1,0.161,0.208,1.32,0.0,1.583,1.845,900000,0
6.0,13.897936,100.436732,พอใช้,5,2,,26,18,101,69,52,6,0,32,20,0.718,0.739,1.687,0.0,0.727,0.739,900000,0
6.0,13.92950458,100.3583735,ดีมาก,3,1,ทิศตะวันออกเฉียงเหนือ,24,18,110,12,21,2,0,7,1,0.635,0.192,1.244,0.0,0.147,2.816,1480000,0
4.0,13.869021,100.417279,ดีมาก,3,1,,25,20,133,77,65,9,2,25,30,0.702,0.693,0.206,1.097,0.156,0.634,1650000,0
6.0,13.92413,100.34786,ค่อนข้างแย่,5,4,ทิศใต้,22,18,116,11,17,2,0,8,0,1.111,0.142,1.782,0.0,1.106,0.0,1430000,0
4.0,13.93512,100.51558,ดีมาก,5,3,,24,20,120,36,58,6,0,30,17,0.344,0.351,0.534,0.0,0.521,1.469,1200000,0
4.0,13.953459,100.3370771,แย่,2,3,,24,21,130,10,10,2,0,4,0,1.389,1.779,2.283,0.0,1.341,0.0,1650000,0
4.0,13.851226,100.503258,ดี,1,2,,24,17,118,176,164,9,1,73,77,0.528,0.512,1.043,1.726,0.591,0.8,1650000,0
6.0,13.9182055,100.3492965,ค่อนข้างแย่,5,2,ทิศเหนือ,23,18,117,10,17,2,0,4,0,0.907,0.393,1.118,0.0,1.572,0.0,1590000,0
4.0,13.841073,100.371431,ค่อนข้างแย่,3,2,,7,18,72,4,10,1,0,8,2,0.133,0.175,0.781,0.0,1.172,2.419,550000,0
6.0,13.892135,100.438261,ดี,4,2,ทิศเหนือ,28,17,68,67,51,7,0,27,18,0.786,0.442,1.312,0.0,0.548,0.985,1200000,0
4.0,13.934204,100.401826,ดีมาก,3,2,,19,23,118,43,33,6,0,9,9,0.451,0.482,0.574,0.0,0.526,0.538,1650000,0
6.0,13.937213,100.360097,แย่,3,4,ทิศตะวันออกเฉียงเหนือ,27,18,63,14,18,2,0,6,1,0.364,0.409,0.408,0.0,0.459,1.974,923000,0
6.0,13.972,100.34501,ค่อนข้างแย่,4,3,,24,18,111,11,12,2,0,1,0,0.597,0.362,0.969,0.0,1.112,0.0,1151000,0
4.0,13.832992,100.350035,ดีมาก,4,1,,18,18,67,4,7,1,0,5,0,1.006,1.403,1.764,0.0,0.786,0.0,650000,0
6.0,13.926446,100.355601,ดีมาก,3,2,ทิศตะวันตกเฉียงใต้,26,16,94,12,17,2,0,5,0,0.854,0.17,1.676,0.0,0.451,0.0,1300000,0
4.0,13.837312,100.354983,แย่,5,2,,5,19,75,4,7,1,0,6,0,0.411,0.686,1.073,0.0,0.417,0.0,750000,0
4.0,13.83645,100.35485,แย่,1,1,,0,18,39,4,7,1,0,5,0,0.507,0.764,1.125,0.0,0.513,0.0,510000,0
6.0,13.93207,100.34786,ดีมาก,2,2,ทิศตะวันออกเฉียงใต้,19,18,116,10,15,2,0,7,0,0.466,0.582,1.819,0.0,1.031,0.0,1620000,0
6.0,13.894249,100.528687,ดี,4,1,ทิศเหนือ,35,18,69,161,127,11,2,73,48,0.417,0.263,1.16,1.031,0.212,1.05,1400000,0
4.0,13.83668,100.35723,ค่อนข้างแย่,4,4,,19,18,72,4,8,1,0,8,2,0.494,0.597,0.886,0.0,0.496,2.957,850000,0
6.0,13.80524,100.36946,ดี,3,3,ทิศใต้,10,16,102,12,28,3,0,15,8,0.704,0.781,2.369,0.0,0.519,0.783,1594000,0
4.0,13.8524,100.50607,ดี,5,1,ทิศตะวันตกเฉียงเหนือ,16,20,118,173,158,10,1,71,75,0.409,0.373,0.956,1.766,0.266,0.942,1650000,0
4.0,13.857162,100.406147,แย่,5,3,,22,17,100,57,57,10,2,20,36,0.245,0.342,0.276,2.272,0.829,0.502,1650000,0
6.0,13.999,100.31496,ดีมาก,2,2,ทิศตะวันตกเฉียงเหนือ,23,18,110,5,7,2,0,5,1,2.143,2.175,1.594,0.0,1.033,2.036,650000,0
6.0,13.90055,100.35992,ดีมาก,5,2,ทิศใต้,13,18,116,10,16,1,0,4,0,0.892,0.989,1.156,0.0,0.976,0.0,1662000,0
6.0,13.932832,100.35821,ค่อนข้างแย่,2,1,ทิศตะวันตกเฉียงใต้,15,16,110,16,23,3,0,6,1,0.402,0.185,0.921,0.0,0.309,2.496,1380000,0
6.0,13.804861,100.4186118,ดี,3,1,ทิศตะวันออกเฉียงเหนือ,26,17,100,30,64,12,0,43,23,0.796,0.109,1.168,0.0,0.495,0.862,1280000,0
4.0,13.91228,100.43077,ค่อนข้างแย่,3,1,,5,18,116,46,53,5,0,28,20,0.176,0.074,0.105,0.0,0.668,0.646,1650000,0
6.0,13.877045,100.499671,ดีมาก,5,2,,17,16,90,126,108,11,1,52,38,0.43,0.259,0.399,1.326,0.418,0.562,900000,0
96.0,13.90614413,100.3696678,ดี,3,2,ทิศใต้,9,16,102,16,20,3,0,8,2,1.196,0.42,1.751,0.0,1.191,2.788,1600000,0
4.0,13.942553,100.442045,ดีมาก,2,3,,3,52,148,3,18,2,0,9,0,1.466,0.503,2.511,0.0,0.287,0.0,3900000,0
6.0,13.92828,100.35535,ดี,5,4,ทิศเหนือ,22,16,97,12,17,2,0,5,0,0.667,0.178,1.512,0.0,0.294,0.0,1100000,0
4.0,13.928644,100.351838,ค่อนข้างแย่,3,3,ทิศตะวันออกเฉียงเหนือ,18,18,122,12,17,2,0,8,0,0.519,0.304,1.711,0.0,0.607,0.0,1400000,0
10.0,13.94939,100.41323,ดีมาก,4,4,ทิศตะวันออกเฉียงเหนือ,18,22,123,18,31,5,0,6,4,1.661,0.395,0.559,0.0,2.472,0.694,1350000,0
8.0,13.91632694,100.36708248,ดีมาก,4,1,ทิศเหนือ,25,16,108,17,19,2,0,7,0,0.877,0.288,1.648,0.0,1.622,0.0,1550000,0
6.0,13.92403,100.35091,ดีมาก,5,4,ทิศเหนือ,22,18,117,11,17,2,0,5,0,1.035,0.321,1.682,0.0,0.966,0.0,1650000,0
4.0,13.8359,100.35948,พอใช้,2,1,ทิศเหนือ,9,18,36,4,8,1,0,8,2,0.682,0.624,0.752,0.0,0.681,2.713,750000,0
6.0,13.98215,100.39109,ดี,1,2,ทิศตะวันออกเฉียงใต้,15,50,198,4,10,3,0,3,1,1.784,0.404,1.183,0.0,0.466,0.985,2450000,0
4.0,13.92168,100.51662,พอใช้,1,1,,18,18,102,124,101,8,2,61,47,0.274,0.27,0.855,2.366,0.668,1.54,1400000,0
4.0,13.86009,100.40611,ดี,2,4,,14,17,124,57,56,9,2,17,33,0.218,0.33,0.282,1.959,1.04,0.518,1270000,0
4.0,13.843545,100.486263,ดี,4,2,,0,21,175,110,123,6,1,63,51,0.189,0.24,1.016,2.669,0.462,0.574,3800000,0
6.0,13.916301,100.348656,ดีมาก,2,1,ทิศใต้,23,18,113,9,16,1,0,3,0,0.758,0.391,0.969,0.0,1.389,0.0,1650000,0
6.0,13.85448,100.37012,ดี,2,3,ทิศเหนือ,12,18,113,6,14,2,0,9,0,1.585,1.184,1.634,0.0,1.432,0.0,1600000,0
12.0,13.87965,100.45519,ค่อนข้างแย่,3,2,ทิศใต้,28,22,105,63,59,7,0,23,8,0.373,0.329,0.394,0.0,0.308,0.41,1600000,0
6.0,13.92528,100.35023,แย่,5,2,ทิศใต้,22,18,116,11,17,2,0,8,0,0.911,0.212,1.832,0.0,0.932,0.0,1500000,0
4.0,13.8771,100.39892,ดีมาก,4,4,,2,19,89,60,57,12,2,15,28,0.545,0.29,0.553,1.298,0.897,0.595,1400000,0
4.0,13.93288,100.43697,พอใช้,2,3,,5,20,162,29,35,4,0,20,16,1.083,0.727,1.403,0.0,0.417,2.334,800000,0
4.0,13.93744,100.395,แย่,4,2,,22,16,160,27,32,6,0,6,5,0.297,0.144,1.333,0.0,0.471,0.319,1650000,0
4.0,13.95776,100.39912,พอใช้,2,4,,9,72,205,15,22,2,0,2,5,1.035,0.542,1.226,0.0,2.145,0.592,3300000,0
6.0,13.928501,100.396809,ดี,4,1,ทิศตะวันตกเฉียงใต้,31,20,120,45,35,9,0,10,8,0.693,0.706,0.834,0.0,0.571,0.734,1300000,0
4.0,13.846135,100.356758,พอใช้,4,4,,9,25,138,4,7,1,0,8,0,0.585,0.596,0.994,0.0,0.579,0.0,1650000,0
5.0,13.833739,100.512718,ดีมาก,4,3,ทิศเหนือ,29,18,114,150,174,5,0,121,89,0.444,0.424,0.431,0.0,0.388,0.664,1700000,0
8.0,13.97032,100.34583,ดีมาก,3,2,ทิศตะวันออกเฉียงเหนือ,18,25,141,11,13,2,0,1,0,0.392,0.273,1.111,0.0,1.138,0.0,1550000,0
6.0,13.928755,100.351139,แย่,4,3,ทิศใต้,14,18,108,12,17,2,0,8,0,0.514,0.363,1.753,0.0,0.676,0.0,1500000,0
4.0,13.87649,100.41515,ค่อนข้างแย่,4,1,,13,16,72,81,62,10,2,22,30,0.142,0.265,0.421,0.416,0.655,0.201,1270000,0
6.0,13.987971,100.32357,พอใช้,2,1,ทิศตะวันตกเฉียงใต้,10,19,109,6,8,3,0,4,1,0.715,0.74,0.583,0.0,1.793,1.227,1600000,0
6.0,13.801238,100.479015,ดีมาก,4,3,ทิศตะวันออกเฉียงใต้,11,21,184,143,114,13,3,142,62,0.409,0.222,0.528,2.552,0.478,0.218,2950000,0
4.0,13.87682,100.496958,ค่อนข้างแย่,2,4,,19,16,102,120,100,10,1,46,38,0.493,0.255,0.464,1.26,0.328,0.502,857000,0
6.0,13.92333,100.43669,แย่,3,3,ทิศตะวันตกเฉียงเหนือ,23,22,116,32,39,5,0,25,19,0.436,0.162,0.366,0.0,0.644,1.737,1706000,0
4.0,14.11161,100.32536,ดี,4,2,,0,29,54,3,1,0,0,2,1,0.863,0.943,0.0,0.0,0.865,2.888,800000,0
6.0,13.84792554,100.3569844,ดีมาก,5,2,ทิศเหนือ,11,26,79,4,7,1,0,9,0,0.784,0.763,1.104,0.0,0.779,0.0,1550000,0
6.0,13.95715,100.35793,แย่,1,2,ทิศตะวันออกเฉียงเหนือ,24,16,112,13,15,3,0,4,1,0.289,0.266,0.271,0.0,2.006,1.344,1400000,0
4.0,13.91627,100.430646,ดี,4,2,,18,17,92,44,50,5,0,25,20,0.546,0.504,0.51,0.0,0.761,0.838,850000,0
6.0,13.9238759,100.347749,ดี,5,4,ทิศใต้,23,18,117,11,17,2,0,8,0,1.141,0.172,1.761,0.0,1.104,0.0,1630000,0
4.0,13.925557,100.35489,พอใช้,4,2,,19,16,95,12,18,2,0,5,0,0.821,0.19,1.798,0.0,0.573,0.0,1300000,0
4.0,13.94134,100.39212,ดีมาก,5,3,,13,16,111,26,30,6,0,4,6,0.353,0.373,1.854,0.0,1.0,0.851,1360000,0
6.0,13.898046,100.467841,แย่,4,3,ทิศตะวันตกเฉียงใต้,22,21,79,41,44,6,0,17,12,0.804,0.24,1.718,0.0,0.823,1.498,1500000,0
4.0,13.926137,100.354368,ดี,2,1,,10,16,101,12,17,2,0,5,0,0.837,0.112,1.769,0.0,0.545,0.0,900000,0
6.0,13.872975,100.376742,แย่,2,4,ทิศใต้,13,18,111,7,16,4,0,3,1,0.444,0.505,0.174,0.0,1.352,2.993,1500000,0
6.0,13.977956,100.3385,แย่,5,3,ทิศตะวันออกเฉียงเหนือ,24,16,105,8,11,3,0,2,1,0.519,0.48,0.491,0.0,1.695,2.547,1450000,0
6.0,13.906638,100.441066,ค่อนข้างแย่,3,1,ทิศตะวันตกเฉียงใต้,16,21,137,52,53,5,0,26,21,0.977,0.966,1.321,0.0,1.16,0.954,1350000,0
4.0,13.90588,100.39656,ดี,2,4,,20,20,112,47,39,14,0,17,13,0.239,0.206,0.281,0.0,0.334,0.236,900000,0
6.0,13.92652,100.35547,ดีมาก,5,1,ทิศตะวันตกเฉียงใต้,24,16,97,12,17,2,0,5,0,0.843,0.154,1.675,0.0,0.45,0.0,1000000,0
4.0,13.932875,100.54373,แย่,2,4,,15,20,118,55,63,8,1,35,28,0.189,0.353,0.671,1.268,0.479,1.281,1300000,0
6.0,13.965974,100.338795,พอใช้,3,2,ทิศตะวันออกเฉียงเหนือ,26,16,102,11,13,2,0,4,0,0.877,0.621,0.937,0.0,2.035,0.0,1200000,0
4.0,13.927782,100.353665,ดี,1,2,,16,18,96,12,17,2,0,8,0,0.641,0.091,1.659,0.0,0.468,0.0,900000,0
4.0,13.905563,100.346142,พอใช้,3,3,,20,18,72,6,15,1,0,5,0,0.707,0.568,0.911,0.0,0.617,0.0,730000,0
6.0,13.93226,100.345854,พอใช้,5,1,ทิศตะวันออกเฉียงใต้,23,18,60,11,15,2,0,7,0,0.673,0.661,2.004,0.0,0.988,0.0,950000,0
8.0,13.953945,100.36913,แย่,5,1,ทิศตะวันตกเฉียงเหนือ,26,20,137,16,14,2,0,5,1,0.434,0.181,1.135,0.0,1.358,0.159,1650000,0
7.0,13.95433,100.45068,พอใช้,1,2,ทิศตะวันตกเฉียงเหนือ,25,66,142,4,12,1,0,8,0,1.049,1.1,2.924,0.0,1.074,0.0,2293000,0
4.0,13.94525,100.34552,ดีมาก,3,2,,14,16,121,12,18,2,0,7,1,0.773,0.76,1.941,0.0,1.612,2.708,900000,0
